listing_id,id,date,reviewer_id,reviewer_name,comments,year_month,sentiment,length,reviewer_freq,days_since_last,is_anomaly,anomaly_label,sentiment_class
51730885,822355788148024660,2023-02-08,32228535,Julie,"we entered the place by moving a lot of large boxed deliveries away from the front door.  There was no electricity.  We had purchased groceries for a 10 day stay but no refrigerator, no lights, no fan or air system, no internet - messaged host who was oddly asking for me to screen shot the list of networks I could access - but the problem was larger than that!  She finally agreed to call building maintenance.  There is a clear sign on the refrigerator asking NOT to call Leasing office.  We waited and after several calls, messages left for her, texts etc, no clear answer if maintenance would come.  After it got dark, our supplies and food warming up and no indication this would be repaired anytime soon, we requested a refund and left for a hotel.  The refund was refused saying she offered to get us another place temporarily.  I think they are not supposed to be air b n b at this apartment complex and this is why maintenance was not coming to fix things.",2023-02,-0.8499,966,2,2.0,-1,Fake,Strong Negative
51767875,529048234666934337,2021-12-30,91368841,Brittany,"apartment is just as described. perfect for singles or a couple but was not the best for families with small children (very loud, lots of construction around the location and also construction underneath the apt in the buildings below,  trash trucks came 2 days in a row at 530/6am and were very loud, you can hear everything happening in the other apt so we were constantly worried about our children being too loud), also smoke detectors were missing. it was within walking distance to Rainey st for food (15 mins and downtown (15-30 min walk) but with all the construction and traffic it was difficult to navigate with kids in a stroller just fyi. guests staying in the apt beside ours constantly smoked right outside of their front door so our entire apt smelled of cigarettes throughout our visit. Pam was always very fast to respond to our messages and we really appreciated that",2021-12,-0.6076,885,1,0.0,-1,Fake,Strong Negative
51767875,815291910207588357,2023-01-29,3603869,Leila,Nice location. Host was generally responsive. The bedrooms are spacious. The apartment was clean. <br/><br/>The bathroom is tiny however and there is no lid on the toilet seat and the toilet is right next to the bathtub. You have to jig the shower tap just right to get hot water and this wasn’t explained in the house instructions. The fire alarm goes off every time someone has a shower from the steam.<br/><br/>No full length mirror and no mirror at all in one of the bedrooms. <br/><br/>Also could hear people talking constantly from outside/adjacent apartments. Overall not worth the price in my opinion.,2023-01,-0.2182,609,1,0.0,-1,Fake,Weak Negative
51770465,745651791894399864,2022-10-25,449240236,Patricia,"Not good for more than 2 people, location fine, bathroom sink in bedroom, bathroom very, very small, Roku TV,",2022-10,-0.1546,109,1,0.0,1,Genuine,Weak Negative
51805850,444178298881000195,2021-09-04,274921568,Maggie,"No amenities at all, not even garbage can in kitchen. NO HOT WATER. sime faucets did not even work. Saw 2 cockroaches. Was charged total $310, not worth half that.  Not at all like any other AirBNB experience....just not up to par.",2021-09,-0.839,231,1,0.0,-1,Fake,Strong Negative
51806923,462976287351983839,2021-09-30,404790875,Nathan,Overall good experience but the parking situation isnt the greatest,2021-09,-0.5577,67,1,0.0,-1,Fake,Weak Negative
51806923,468760658600345920,2021-10-08,172513275,Kelly,Great location in the domain but very basic. Smoke alarms stopped working half way through visit and continuously beeped to the point we had to unplug them to get any sleep and no one ended up coming to fix them after host said they would. Very unsafe. Microwave was broken as well.,2021-10,-0.799,282,1,0.0,-1,Fake,Strong Negative
51806923,726127617337088558,2022-09-28,113108292,Magda,"Great location, but the roads to get to the parking garage were blocked off so it was a bit frustrating.",2022-09,-0.6059,104,5,-7.0,-1,Fake,Strong Negative
51817767,444868754100926709,2021-09-05,6409188,Noelle,"I was in a hurry when I booked this Air B&B and didn’t read the reviews, which are very mixed for good reason. This is the list of the things we experienced:<br/><br/>1. We paid for 4 guests and there were no linens for the pull out couch bed. Host didn’t offer to get them to us until the following day so we had to drive to family’s house at 10pm to get some.<br/>2. Only 3 towels were provided and no hand towels. Host did have those delivered the next day.<br/>3. Blinds were missing on the sliding glass door which limited privacy. Host did actually repair them our second day.<br/>4. Floors were not clean, cheerio on the bathroom floor, half a fake finger nail in one of the drawers.<br/>5. There is a very strong, musty, mildew smell that we can still smell on our clothes now that we’re home. This was very noticeable.<br/>6. Active wasps nest right outside the front door; host did nothing despite our requests.<br/>7. Missing lightbulbs throughout the house.<br/>8. The smoke alarms were not installed nor did they have working batteries. Host did remedy this on the second day. <br/>9. Porch light was burned out which made for a dark entry. I would not have felt comfortable had I been there alone.<br/>10. Tub has a slow drain so you’re showering in dirty water.<br/>11. Host only responded one time when he said the cleaners must have forgotten to leave the linens and that he’d have them delivered the next day. He never addressed or responded to any other questions or concerns.<br/>12. Refrigerator door was broken.<br/><br/>We paid $189 a night for this place & it just isn’t acceptable to have so many things wrong. I hope that he can make changes and be more thoughtful to better improve the stay for future guests.",2021-09,-0.1431,1736,1,0.0,-1,Fake,Weak Negative
51817767,512470702801444806,2021-12-07,123114458,Mariana,"Check in was horrible. I’m pregnant and the lockbox had a problem and I even hurt my finger trying to open it. Besides that, the apartment was dirty and not smelling good, (and I had to wait until 4 pm for that) and no delivery person could find the place because it’s super hard to find. Neighborhood also not safe.",2021-12,-0.9327,316,1,0.0,-1,Fake,Strong Negative
51817767,541312241172523080,2022-01-16,109389852,Mary Ann,I don’t like writing bad reviews but I wouldn’t suggest this place. It was the cheapest one I found on Airbnb and I would have paid more if I could do it again.,2022-01,-0.128,160,1,0.0,1,Genuine,Weak Negative
51817767,575372138037512101,2022-03-04,24384751,Amanda,"Used this rental while our house was having some work done with the water shut off, so only to use it to sleep and for the bathroom and shower, and that was enough. It was pretty dirty inside and had a funky smell. For the price, I wasn’t expecting much, but the smallest of added attention could make this place a lot better. It was also very hard to find with no pics of the outside.",2022-03,-0.0102,385,2,210.0,-1,Fake,Weak Negative
51817767,744996371090250490,2022-10-24,40424929,Artem,"It’s a nice apartment in a reasonably convenient location.<br/>But the hosts keep it in a poor shape, it’s dirty, the floors extremely sticky, blanket and couch were stained, and wifi was rather poor. They also expect you to take out the trash and strip all the bedding and clean the kitchen, treating you like a maid service.",2022-10,-0.2732,326,1,0.0,-1,Fake,Weak Negative
51817767,786249112424308598,2022-12-20,127355502,Will,"Place was ok for the price, but had it not been discounted it would not have been ok for the price",2022-12,-0.2392,98,1,0.0,1,Genuine,Weak Negative
51817767,822501925897438473,2023-02-08,45475810,Alejandro,"Let me start by stating, I have never given a bad review on Airbnb. <br/>Right before check in (Sunday/3pm), Hunter informs me that there are no keys to the unit. The previous guest took them & he was trying to recover them. The unit was unlocked, so that I could  enter while they resolve it. <br/>At 430pm, I inform him  ""I need keys. I need to run errands & I don't want to leave my items unlocked."" <br/>At 930pm, he finally responds, ""I will have a new key early in the morning.""<br/>Monday at 9am, I still had no keys. My 9am business meeting canceled-""Business Trip"".  <br/>I reached out to Mr. Hunter, told him of my meeting & asked why wasn't a locksmith called on Sunday?  He sent me  a web pic of locksmith that didn't operate on Sundays. As if that was the only  locksmith in town thus justifying his horrible management skills. He was rude, unprofessional, unapologetic, arrogant, & had the nerve to tell me that ""my escalation was completely uncalled for & he reported me to support."". What a JERK!",2023-02,-0.9071,1012,2,63.0,-1,Fake,Strong Negative
